Property ID,Locality name,Postal code,Price,Type of property,Subtype of property,Type of sale,Number of rooms,Living area,Equipped kitchen,Furnished,Open fire,Terrace,Garden,Number of facades,Swimming pool,State of building
VBD27466,Gonrieux,5660,225000.00,House,Villa,Sale,4,,,,,True,True,,,
VWD14944,&#xC9;ghez&#xE9;e,5310,369000.00,House,House,Sale,3,208 ,,,,True,True,3,,Excellent
VBD29928,Namur,5000,159000.00,Appartment,Flat,Sale,1,50 ,,False,,False,False,2,,Normal
VBD29922,Blaimont,5542,94500.00,House,Chalet,Sale,2,50 ,,False,,True,True,4,,
VBD29683,Yvoir,5530,485000.00,House,MixedBuilding,Sale,4,,,,,True,False,,,Normal
VBC90234,Couvin,5660,375000.00,Appartment,Flat,Sale,7,,,,,True,False,4,,Normal
VBD29642,Lustin,5170,695000.00,House,House,Sale,7,390 ,,False,,30 m²,1500 m²,3,True,Excellent
VBD29561,Dave,5100,190000.00,Appartment,Flat,Sale,2,90 ,,False,,10 m²,False,2,False,Normal
VBD29528,Florennes,5620,830.00,Appartment,Flat,Rent,2,104 ,1,,,True,,,,
VBD29488,Thy-le-Ch&#xE2;teau,5651,179000.00,House,House,Sale,4,130 ,1,False,,True,False,2,False,Normal
VBD29481,Namur,5000,700.00,Appartment,Flat,Rent,1,38 ,1,False,,False,False,,False,Fully renovated
VBD29401,Rochefort,5580,1000.00,House,House,Rent,3,70 ,,False,,False,True,3,False,Fully renovated
VBC72923,Berz&#xE9;e,5651,210000.00,House,Villa,Sale,2,230 ,1,False,,False,True,4,False,Normal
VWD14945,&#xC9;ghez&#xE9;e,5310,445000.00,House,House,Sale,4,186 ,,,,True,True,4,,Excellent
VBD29126,Yvoir,5530,89900.00,House,House,Sale,2,60 ,1,True,,12 m²,150 m²,4,True,To be renovated
VBD29081,Anh&#xE9;e,5537,259000.00,House,House,Sale,5,195 ,1,False,,True,1072 m²,3,False,Normal
VBD28829,M&#xE9;an,5372,650000.00,House,House,Sale,3,201 ,,,,True,True,4,False,Normal
VBD28803,Senzeille,5630,149000.00,House,House,Sale,2,120 ,,False,,False,400 m²,,,To be renovated
VBD28802,Mettet,5640,280000.00,House,House,Sale,3,150 ,,False,,False,True,2,,
VBD28767,Andenne,5300,199000.00,Appartment,Duplex,Sale,3,111 ,,False,,False,False,2,,Excellent
VBD28766,Andenne,5300,310000.00,House,House,Sale,3,165 ,,False,,False,False,2,,Excellent
VBD28765,Andenne,5300,199000.00,Appartment,Flat,Sale,3,111 ,,False,,False,False,2,,Excellent
VBD28539,Hasti&#xE8;re-Lavaux,5540,125000.00,House,House,Sale,2,,,,,False,True,4,,To be renovated
VBD28530,Dinant,5500,180000.00,House,House,Sale,3,110 ,,False,False,16 m²,250 m²,,,To be renovated
VBD28523,Hasti&#xE8;re,5540,130000.00,House,House,Sale,2,57 ,,False,False,False,255 m²,,,Normal
VBD28345,Rochefort,5580,545000.00,House,House,Sale,6,260 ,,False,,60 m²,True,2,,
VBC76569,Heure,5377,220000.00,House,Chalet,Sale,2,74 ,,False,,8 m²,False,4,,
VBD28327,Thy-le-Ch&#xE2;teau,5651,349000.00,House,House,Sale,3,210 ,,True,,22 m²,False,3,,Normal
VBD28232,Arsimont,5060,180000.00,House,House,PublicSale,3,121 ,,,,False,True,,,
VBD28184,Lustin,5170,450000.00,House,House,Sale,4,200 ,1,,,True,True,4,,Normal
VWD14171,Fosses-la-Ville,5070,179000.00,House,House,Sale,3,147 ,1,,False,True,False,2,False,To be renovated
VBD28069,Braibant,5590,450000.00,House,MixedBuilding,Sale,6,355 ,1,,,True,True,4,,Excellent
VBD27807,Jemeppe-Sur-Sambre,5190,199000.00,House,House,Sale,4,210 ,,False,,True,1927 m²,4,,To be renovated
VBD47427,Sint-Jans-Molenbeek,1080,1590.00,Appartment,Loft,Rent,1,150 ,1,False,,30 m²,False,2,False,Excellent
RBU62384,Sint-Pieters-Woluwe,1150,1350.00,Appartment,Flat,Rent,2,100 ,1,False,,6 m²,False,,,
VBD46867,Etterbeek,1040,1100.00,Appartment,Duplex,Rent,1,75 ,,False,,False,False,,False,Normal
VBD46859,Laken,1020,540000.00,Appartment,Flat,Sale,2,218 ,1,False,,100 m²,1400 m²,2,False,Normal
VBD46780,Evere,1140,880.00,Appartment,Flat,Rent,1,60 ,1,False,,27 m²,False,,False,Normal
VBD46779,Vorst,1190,790000.00,Appartment,Duplex,Sale,3,187 ,,,,True,200 m²,2,False,Excellent
VBD46777,Berchem-Sainte-Agathe,1082,1100.00,Appartment,Flat,Rent,1,64 ,1,False,,11 m²,True,2,False,New
VBD46681,Oudergem,1160,895.00,Appartment,FlatStudio,Rent,0,27 ,1,True,,True,False,2,False,Normal
VBD46496,Etterbeek,1040,280000.00,Appartment,GroundFloor,Sale,2,83 ,1,,,False,False,,False,To renovate
VBD46398,Brussels,1000,575000.00,Appartment,Flat,Sale,4,154 ,1,True,,True,,2,False,Normal
VBD46272,Sint-Lambrechts-Woluwe,1200,1850.00,Appartment,Flat,Rent,3,99 ,1,False,,10 m²,False,4,False,Excellent
VBD46241,Elsene,1050,1235.00,Appartment,Flat,Rent,1,77 ,1,False,,6 m²,False,2,False,Excellent
VBD45826,Schaarbeek,1030,1250.00,Appartment,Flat,Rent,1,72 ,1,False,,True,False,2,False,Fully renovated
VBD45809,Vorst,1190,1140.00,Appartment,Flat,Rent,1,55 ,1,True,,4 m²,False,2,False,Normal
VBD45805,Anderlecht,1070,275000.00,Appartment,Flat,Sale,2,87 ,,False,,8 m²,False,2,False,Normal
VBD45593,Evere,1140,750.00,Appartment,FlatStudio,Rent,0,30 ,1,False,,6 m²,False,,False,Normal
VBD45592,Sint-Lambrechts-Woluwe,1200,1310.00,Appartment,Flat,Rent,2,100 ,1,False,,10 m²,False,4,False,Normal
VBD45535,Laken,1020,319000.00,Appartment,Flat,Sale,2,102 ,1,,,8 m²,55 m²,2,,Normal
VBC36557,Vorst,1190,205000.00,Appartment,Flat,Sale,2,55 ,1,False,,3 m²,False,,,Normal
VBD44912,Oudergem,1160,295000.00,Appartment,Flat,Sale,2,98 ,1,,,True,False,,False,To be renovated
VBD44898,Koekelberg,1081,195000.00,Appartment,Flat,Sale,1,60 ,1,False,,False,False,2,False,To renovate
VBD44845,Brussels,1000,2500.00,Appartment,Flat,Rent,2,83 ,1,False,,False,False,2,False,Fully renovated
VBD43554,Neder-Over-Heembeek,1120,690000.00,House,House,Sale,4,231 ,,,,24 m²,191 m²,3,,Excellent
VWD14616,Elsene,1050,350000.00,Appartment,Flat,Sale,2,91 ,1,,,8 m²,,2,,Normal
VBD43000,Oudergem,1160,1050.00,Appartment,Flat,Rent,2,65 ,,False,,False,False,2,,Normal
VBD42872,Ukkel,1180,595000.00,Appartment,Flat,Sale,3,132 ,,False,,21 m²,244 m²,4,False,
VBD49682,Elsene,1050,420000.00,Appartment,Flat,Sale,2,87 ,,False,,False,False,2,False,Normal
VBD49679,Ukkel,1180,599000.00,Appartment,Flat,Sale,2,113 ,1,False,,8 m²,True,2,False,New
VBD49671,Etterbeek,1040,1400.00,Appartment,Flat,Rent,2,100 ,,False,,6 m²,False,2,,Excellent
VBD49655,Schaarbeek,1030,1490000.00,House,House,Sale,6,631 ,1,,,4 m²,True,3,False,Normal
VBD49652,Vorst,1190,1380.00,Appartment,Flat,Rent,2,100 ,,,,False,False,3,,
VBD49650,Brussels,1000,1100.00,Appartment,Flat,Rent,1,53 ,1,False,,True,False,2,False,Fully renovated
VBD49649,Ukkel,1180,1600000.00,House,House,Sale,5,320 ,1,,,True,150 m²,4,False,Normal
VBD49636,Sint-Lambrechts-Woluwe,1200,2750.00,Appartment,Flat,Rent,,185 ,,,False,16 m²,False,,,Excellent
VBD49635,Brussels,1000,1009.00,Appartment,Flat,Share,1,,,True,,True,True,,,
VBD49633,Elsene,1050,550000.00,House,House,Sale,0,200 ,,,,True,False,,,To be renovated
VBD49631,Brussels,1000,2000.00,Appartment,Flat,Rent,1,,,True,,False,True,,,
VBD49628,Elsene,1050,1500.00,Appartment,Flat,Rent,,,,True,,False,False,,,
VBD49625,Elsene,1050,695000.00,Appartment,Flat,Sale,3,183 ,,,True,True,False,2,,To be renovated
RBU66308,Sint-Jans-Molenbeek,1080,140000.00,Appartment,FlatStudio,Sale,0,36 ,1,False,,True,False,2,False,Normal
VBD49618,Sint-Jans-Molenbeek,1080,295000.00,House,House,Sale,4,120 ,,False,,15 m²,True,,,To be renovated
VBD49617,Sint-Jans-Molenbeek,1080,260000.00,Appartment,Flat,Sale,2,90 ,,False,,4 m²,False,,,Excellent
VBD49606,Elsene,1050,675000.00,Appartment,Penthouse,Sale,3,164 ,1,False,,20 m²,False,,False,New
VBD49603,Elsene,1050,2600.00,Appartment,Penthouse,Rent,3,141 ,1,False,,17 m²,False,2,False,Fully renovated
VBD49602,Vorst,1190,3850.00,Appartment,Duplex,Rent,5,348 ,1,False,,2050 m²,500 m²,3,False,Excellent
VBD49601,Oudergem,1160,950.00,Appartment,FlatStudio,Rent,0,50 ,,True,,7 m²,False,2,,Normal
VBD49599,Elsene,1050,1400.00,Appartment,Flat,Rent,2,85 ,,False,,4 m²,False,2,False,Normal
VBD49598,Sint-Pieters-Woluwe,1150,1400.00,Appartment,Flat,Rent,2,110 ,1,False,,2 m²,False,2,,Excellent
VBD49597,Elsene,1050,2150.00,Appartment,Flat,Rent,3,104 ,1,False,,11 m²,False,2,False,Normal
VBD49596,Oudergem,1160,1750.00,Appartment,Flat,Rent,2,111 ,1,False,,True,False,2,False,Excellent
VBD49595,Sint-Pieters-Woluwe,1150,1800.00,Appartment,Flat,Rent,3,134 ,1,False,,4 m²,False,4,False,Normal
VBD49591,Elsene,1050,635000.00,House,MixedBuilding,Sale,3,255 ,,,,True,85 m²,2,False,To be renovated
VBD49588,Ukkel,1180,1800.00,Appartment,Flat,Rent,2,150 ,,True,,True,,,,Excellent
VBD49587,Sint-Pieters-Woluwe,1150,2350.00,Appartment,GroundFloor,Rent,2,105 ,1,True,,20 m²,90 m²,2,False,Excellent
VBD49586,Watermaal-Bosvoorde,1170,1400000.00,House,House,Sale,4,350 ,1,,,True,820 m²,3,False,Normal
VBD49585,Schaarbeek,1030,650000.00,Appartment,Duplex,Sale,4,198 ,1,False,,20 m²,100 m²,2,False,Excellent
VBD49580,Brussels,1000,599000.00,Appartment,Penthouse,Sale,2,140 ,1,True,,77 m²,False,2,False,Excellent
VBD49574,Anderlecht,1070,369000.00,House,House,Sale,3,145 ,1,False,,16 m²,50 m²,2,False,To renovate
VBD49572,Brussels,1000,175000.00,Appartment,Flat,Sale,1,55 ,1,,,11 m²,False,2,False,To be renovated
VBD49571,Vorst,1190,299000.00,Appartment,Flat,Sale,1,74 ,1,,,False,False,3,False,Excellent
VWD15586,Vorst,1190,167000.00,Appartment,Flat,Sale,1,52 ,1,,False,,,2,,
VBD49566,Elsene,1050,189000.00,Appartment,Flat,Sale,1,65 ,,False,,4 m²,False,2,False,To be renovated
VBD49565,Elsene,1050,195000.00,Appartment,Flat,Sale,1,50 ,,,,False,,2,False,To be renovated
VBD49561,Elsene,1050,1495000.00,House,House,Sale,5,440 ,1,False,,30 m²,100 m²,2,False,Excellent
VBD49555,Sint-Pieters-Woluwe,1150,795000.00,House,House,Sale,5,250 ,,False,,20 m²,35 m²,2,,Excellent
RBU65938,Sint-Pieters-Woluwe,1150,850.00,Appartment,Flat,Rent,1,,,,,True,False,2,,Fully renovated
VBD49541,Sint-Gillis,1060,275000.00,Appartment,Flat,Sale,1,70 ,,False,,False,False,,,
VBD49539,Brussels,1000,155000.00,Appartment,Flat,Sale,,37 ,,True,,False,False,,,Excellent
VBD49538,Brussels,1000,200000.00,Appartment,FlatStudio,Sale,,33 ,,True,,False,False,,,Excellent
VBD49537,Brussels,1000,420000.00,Appartment,Flat,Sale,2,93 ,,True,,True,False,,,Excellent
VBD49531,Sint-Jans-Molenbeek,1080,245000.00,Appartment,Flat,Sale,2,101 ,,False,,6 m²,False,2,,To be renovated
VBD49515,Etterbeek,1040,425000.00,Appartment,Flat,Sale,2,92 ,,False,,False,30 m²,,,
VBD49513,Ganshoren,1083,1120.00,Appartment,Flat,Rent,2,95 ,1,,,7 m²,,,,Excellent
VBD49509,Brussels,1000,1225000.00,Appartment,Penthouse,Sale,2,220 ,1,False,,8 m²,False,3,False,Excellent
VBD49449,Elsene,1050,1375.00,Appartment,Flat,Rent,2,75 ,,,,4 m²,False,2,,
VBD49446,Watermaal-Bosvoorde,1170,1550.00,Appartment,Flat,Rent,2,90 ,,,,25 m²,30 m²,2,,
VBD49440,Elsene,1050,1700.00,Appartment,Flat,Rent,2,130 ,1,False,,5 m²,False,,False,Normal
VBD49434,Sint-Lambrechts-Woluwe,1200,1390.00,Appartment,Flat,Rent,2,83 ,,False,,False,False,,,Excellent
VBD49424,Ukkel,1180,1450.00,Appartment,Flat,Rent,2,92 ,1,False,,False,False,2,False,Fully renovated
VBD49422,Ukkel,1180,1100.00,Appartment,GroundFloor,Rent,1,85 ,1,,,True,False,3,False,Excellent
VBD49383,Ukkel,1180,599000.00,Appartment,Flat,Sale,2,113 ,1,False,,8 m²,False,,False,New
VBD49380,Ukkel,1180,899000.00,Appartment,Penthouse,Sale,2,140 ,1,False,,30 m²,False,,False,New
VBD49371,Elsene,1050,890000.00,Appartment,GroundFloor,Sale,3,185 ,1,False,,False,60 m²,2,False,Excellent
VBD49368,Anderlecht,1070,219000.00,Appartment,Flat,Sale,2,77 ,,False,,7 m²,False,2,,Normal
VBD49363,Koekelberg,1081,249000.00,Appartment,Flat,Sale,2,102 ,,,,False,False,2,,Normal
VBD49352,Sint-Lambrechts-Woluwe,1200,135000.00,Appartment,FlatStudio,Sale,0,24 ,1,True,,False,False,2,False,To be renovated
VBD49350,Sint-Lambrechts-Woluwe,1200,1300.00,Appartment,Flat,Rent,3,125 ,1,,,10 m²,,,,
VBD49349,Elsene,1050,955000.00,Appartment,Flat,Sale,3,135 ,1,False,,35 m²,115 m²,2,False,Excellent
VBD49348,Ukkel,1180,1485000.00,Appartment,Duplex,Sale,4,298 ,1,False,,24 m²,False,3,False,Fully renovated
VBD49345,Schaarbeek,1030,1150.00,Appartment,Flat,Rent,1,80 ,1,False,,False,False,2,,Normal
VBD49344,Jette,1090,475000.00,Appartment,Flat,Sale,3,203 ,1,False,,True,80 m²,2,,Normal
VBD49343,Sint-Pieters-Woluwe,1150,3400.00,House,Villa,Rent,5,,1,False,,True,400 m²,3,False,Excellent
VBD49342,Sint-Pieters-Woluwe,1150,2500.00,Appartment,GroundFloor,Rent,1,75 ,1,True,,30 m²,True,4,False,New
VBD49338,Sint-Lambrechts-Woluwe,1200,395000.00,Appartment,Flat,Sale,2,117 ,1,False,,9 m²,False,,False,Normal
VBD49337,Brussels,1000,245000.00,Appartment,Flat,Sale,1,48 ,,,,False,False,2,False,Normal
VBD49335,Sint-Pieters-Woluwe,1150,415000.00,Appartment,Flat,Sale,2,107 ,,False,,7 m²,False,2,False,Normal
VBD49333,Ukkel,1180,599000.00,Appartment,Flat,Sale,2,113 ,1,False,,8 m²,True,2,False,New
VBD49332,Ukkel,1180,899000.00,Appartment,Penthouse,Sale,2,140 ,1,False,,30 m²,True,3,False,New
VBD49330,Anderlecht,1070,299000.00,Appartment,Flat,Sale,3,95 ,1,False,,21 m²,False,2,False,Fully renovated
VBD49327,Schaarbeek,1030,369000.00,Appartment,Duplex,Sale,1,98 ,,False,,True,False,2,False,Normal
VBD49323,Sint-Lambrechts-Woluwe,1200,1950.00,Appartment,Flat,Rent,3,172 ,1,False,,22 m²,True,2,,Excellent
VWD15584,Sint-Pieters-Woluwe,1150,2300.00,House,House,Rent,4,140 ,1,False,,20 m²,70 m²,2,,Excellent
VBD49315,Oudergem,1160,2400.00,Appartment,Duplex,Rent,5,214 ,,False,,True,True,,False,Excellent
VBD49314,Sint-Lambrechts-Woluwe,1200,500000.00,House,House,Sale,3,122 ,,,,True,False,,,
VBD49313,Brussels,1000,1100.00,Appartment,FlatStudio,Rent,,35 ,,True,,,,2,,Excellent
VBD49306,Ukkel,1180,1200.00,Appartment,Flat,Rent,2,79 ,1,False,,10 m²,False,4,,Normal
VBD49305,Etterbeek,1040,1150.00,Appartment,Flat,Rent,1,68 ,1,False,,5 m²,,2,,Normal
VBD49292,Evere,1140,1270.00,Appartment,Flat,Rent,2,91 ,,False,,13 m²,False,2,,Normal
VBD49291,Sint-Lambrechts-Woluwe,1200,1315.00,Appartment,Flat,Rent,2,90 ,,False,,7 m²,False,2,,Normal
VBD49290,Anderlecht,1070,1700.00,Appartment,Flat,Rent,4,136 ,,True,,10 m²,False,2,,Normal
VBD49287,Sint-Jans-Molenbeek,1080,345000.00,Appartment,Flat,Sale,3,170 ,,False,,False,True,,,
VBD49278,Brussels,1000,399000.00,Appartment,GroundFloor,Sale,3,129 ,1,False,,False,False,2,False,New
VBD49277,Brussels,1000,410000.00,Appartment,Flat,Sale,3,126 ,1,False,,False,False,2,False,New
VBD49276,Brussels,1000,399000.00,Appartment,Flat,Sale,3,126 ,1,False,,False,False,2,False,New
VBD49275,Brussels,1000,499000.00,Appartment,Flat,Sale,4,161 ,1,False,,False,False,2,False,New
VBD49274,Brussels,1000,399000.00,Appartment,Flat,Sale,3,125 ,1,False,,False,False,2,False,New
VBD49270,Schaarbeek,1030,520000.00,House,House,Sale,2,135 ,1,False,,25 m²,25 m²,2,False,New
VBD49269,Schaarbeek,1030,349000.00,Appartment,Flat,Sale,2,78 ,1,False,,7 m²,True,2,False,New
VBD49265,Elsene,1050,1500000.00,House,House,Sale,4,337 ,,,,True,209 m²,2,,
VBD49266,Ukkel,1180,1800.00,Appartment,Flat,Rent,2,107 ,,,,8 m²,False,4,,
VBD49257,Etterbeek,1040,900.00,Appartment,FlatStudio,Rent,,35 ,,True,,15 m²,False,,,
VBD49256,Etterbeek,1040,1200.00,Appartment,Flat,Rent,2,85 ,,False,,4 m²,False,,,
VBD49253,Elsene,1050,1100.00,Appartment,Flat,Rent,1,55 ,,True,,False,False,2,,
VBD49252,Sint-Gillis,1060,1100.00,Appartment,Flat,Rent,1,40 ,,True,,3 m²,False,2,,Normal
VBD49250,Schaarbeek,1030,249000.00,Appartment,Flat,Sale,1,78 ,1,False,,False,False,2,False,Normal
VBD49243,Brussels,1000,269000.00,Appartment,GroundFloor,Sale,1,81 ,1,False,,11 m²,False,2,False,Fully renovated
VBD49242,Schaarbeek,1030,985.00,Appartment,Duplex,Rent,1,55 ,,False,,False,False,2,False,Normal
VBD49241,Elsene,1050,1280000.00,Appartment,Flat,Sale,4,253 ,,,True,False,False,2,,Excellent
VBD49240,Schaarbeek,1030,395000.00,House,House,Sale,4,185 ,,False,,False,False,,,To be renovated
VBD49236,Brussels,1000,1550.00,Appartment,Flat,Rent,2,100 ,1,True,,3 m²,False,2,False,Normal
VBD49235,Brussels,1000,380000.00,Appartment,Flat,Sale,2,87 ,1,False,,8 m²,False,,False,Normal
VBD49234,Ukkel,1180,1800.00,Appartment,Penthouse,Rent,3,130 ,1,False,,150 m²,False,3,False,Normal
VBD49228,Elsene,1050,220000.00,Appartment,GroundFloor,Sale,1,,,False,,True,20 m²,2,,To be renovated
VBD49226,Oudergem,1160,1350.00,Appartment,Flat,Rent,1,76 ,,False,,18 m²,False,,,Excellent
VBD49223,Ukkel,1180,290000.00,Appartment,GroundFloor,Sale,1,72 ,,,,7 m²,False,,,To renovate
VBD49222,Sint-Jans-Molenbeek,1080,229000.00,Appartment,Flat,Sale,2,87 ,1,False,,True,False,2,False,Normal
VBD49218,Elsene,1050,1950.00,Appartment,Penthouse,Rent,2,107 ,,,,52 m²,False,3,,
VBD49206,Sint-Lambrechts-Woluwe,1200,295000.00,Appartment,Flat,Sale,2,90 ,,False,,True,True,,,Normal
VBD49195,Ukkel,1180,1200.00,Appartment,Duplex,Rent,1,70 ,1,False,,6 m²,,2,False,Excellent
VBD49188,Ukkel,1180,500000.00,Appartment,Flat,Sale,2,150 ,1,False,True,7 m²,False,3,False,Excellent
VBD49184,Brussels,1000,1150.00,Appartment,FlatStudio,Rent,0,40 ,1,True,,7 m²,False,2,False,Excellent
VBD49183,Schaarbeek,1030,490000.00,House,MasterHouse,Sale,5,325 ,,False,,True,285 m²,2,False,Normal
VBD49181,Schaarbeek,1030,235000.00,Appartment,Flat,Sale,2,84 ,1,False,,15 m²,False,,False,Normal
VBD49180,Sint-Lambrechts-Woluwe,1200,340000.00,Appartment,Flat,Sale,2,84 ,1,False,,True,True,4,True,To renovate
VBD49179,Elsene,1050,1799.00,Appartment,Flat,Rent,2,92 ,,True,,False,False,2,,
VBD49178,Sint-Pieters-Woluwe,1150,1290000.00,House,House,Sale,5,335 ,1,False,,20 m²,500 m²,3,,Excellent
VBD49177,Ukkel,1180,850000.00,Appartment,Flat,Sale,2,127 ,1,False,,30 m²,True,2,False,Excellent
VBD49175,Ukkel,1180,1686.00,Appartment,Flat,Rent,3,135 ,1,False,,10 m²,False,3,False,Excellent
VBD49174,Brussels,1000,2450.00,Appartment,Flat,Rent,3,127 ,,False,,42 m²,False,2,,
VBD49173,Oudergem,1160,1650.00,Appartment,Flat,Rent,2,96 ,1,False,,10 m²,,2,,Excellent
VBD49168,Etterbeek,1040,1600.00,Appartment,Flat,Rent,3,106 ,1,False,,9 m²,False,2,,Normal
VBD49156,Sint-Gillis,1060,219000.00,Appartment,Flat,Sale,1,52 ,1,False,,True,False,3,False,To be renovated
VBD49155,Sint-Gillis,1060,319000.00,Appartment,Flat,Sale,4,113 ,1,False,,True,False,3,False,To be renovated
VBD49154,Ukkel,1180,790000.00,Appartment,Flat,Sale,2,126 ,1,False,,26 m²,True,2,False,Excellent
VBD49153,Ukkel,1180,850000.00,Appartment,Flat,Sale,2,127 ,1,False,,30 m²,True,2,False,Excellent
VBD49152,Schaarbeek,1030,790.00,Appartment,Flat,Share,1,,,True,,True,False,,,
VBD49151,Sint-Pieters-Woluwe,1150,1092.00,Appartment,Flat,Share,1,,,True,,False,True,,,
VBD49150,Sint-Pieters-Woluwe,1150,1040.00,Appartment,Flat,Share,1,,,True,,False,True,,,
VBD49146,Sint-Pieters-Woluwe,1150,1082.00,Appartment,Flat,Share,1,,,True,,True,True,,,
VBD49145,Sint-Pieters-Woluwe,1150,1136.00,Appartment,Flat,Share,1,,,True,,False,True,,,
VBD49144,Ukkel,1180,600.00,Appartment,Flat,Share,1,,,True,,True,False,,,
VBD49143,Sint-Pieters-Woluwe,1150,1020.00,Appartment,Flat,Share,1,,,True,,False,True,,,
VBD49138,Brussels,1000,1580.00,Appartment,GroundFloor,Rent,1,48 ,,True,,False,False,,,Fully renovated
VBD49131,Sint-Lambrechts-Woluwe,1200,940.00,Appartment,GroundFloor,Share,9,364 ,,True,,False,False,,,Fully renovated
VBD49127,Brussels,1000,160000.00,Appartment,Flat,Sale,,29 ,,True,,False,False,,,Excellent
VBD49126,Koekelberg,1081,299000.00,Appartment,Flat,Sale,2,107 ,,,,True,False,2,,To be renovated
VBD49125,Ganshoren,1083,299000.00,Appartment,Flat,Sale,3,110 ,,,,True,False,2,,
VBD49124,Schaarbeek,1030,250000.00,Appartment,Flat,Sale,1,96 ,,,False,8 m²,False,2,,To be renovated
VBD49113,Jette,1090,238000.00,Appartment,Flat,Sale,2,80 ,,False,,16 m²,False,,,Fully renovated
VBD49112,Anderlecht,1070,175000.00,Appartment,Flat,Sale,1,65 ,,False,,23 m²,False,,,To be renovated
VBD49111,Sint-Jans-Molenbeek,1080,325000.00,Appartment,GroundFloor,Sale,4,130 ,,False,,True,40 m²,,,Normal
VBD49110,Sint-Jans-Molenbeek,1080,255000.00,Appartment,Flat,Sale,2,90 ,,False,,8 m²,False,,,Normal
VBD49098,Brussels,1000,645000.00,House,MixedBuilding,Sale,5,220 ,1,False,,25 m²,True,2,False,Normal
VBD49084,Elsene,1050,2750.00,Appartment,Flat,Rent,2,140 ,1,False,,18 m²,,2,False,Excellent
VBD49081,Elsene,1050,2350.00,Appartment,Flat,Rent,3,135 ,1,False,,4 m²,False,,False,Normal
VBD49079,Schaarbeek,1030,1950000.00,House,MasterHouse,Sale,6,730 ,1,False,,True,True,2,False,Excellent
VBD49072,Ganshoren,1083,249000.00,Appartment,Flat,Sale,2,87 ,,False,,True,False,2,,To be renovated
VBD49071,Ganshoren,1083,445000.00,House,House,Sale,5,233 ,,False,,True,35 m²,2,,To renovate
VBD49070,Jette,1090,1961.00,House,House,Rent,4,185 ,1,False,,15 m²,70 m²,2,,Excellent
VBD49069,Oudergem,1160,475000.00,Appartment,Flat,Sale,2,91 ,1,False,,10 m²,True,3,False,New
VBD49067,Anderlecht,1070,1350.00,Appartment,Flat,Rent,2,115 ,1,,,40 m²,False,2,False,Excellent
VBD49064,Sint-Gillis,1060,315000.00,Appartment,Flat,Sale,2,83 ,1,False,,4 m²,False,2,False,Excellent
VBD49062,Elsene,1050,870000.00,House,MixedBuilding,Sale,4,280 ,1,False,,12 m²,75 m²,2,False,To be renovated
VBD49061,Elsene,1050,870000.00,House,House,Sale,4,280 ,1,False,,12 m²,75 m²,2,False,To be renovated
VBD49060,Elsene,1050,955000.00,Appartment,Flat,Sale,3,135 ,1,False,,35 m²,115 m²,2,False,Excellent
VBD49059,Brussels,1000,249000.00,Appartment,Duplex,Sale,2,100 ,1,False,,3 m²,False,2,,Normal
VBD49058,Sint-Jans-Molenbeek,1080,249000.00,Appartment,Duplex,Sale,2,100 ,1,False,,3 m²,False,2,,Normal
VBD49053,Sint-Lambrechts-Woluwe,1200,135000.00,Appartment,FlatStudio,Sale,,26 ,1,True,,False,False,,False,To renovate
VBD49052,Sint-Lambrechts-Woluwe,1200,420000.00,Appartment,Flat,Sale,2,125 ,1,False,,7 m²,False,2,False,Normal
VBD49047,Brussels,1000,450000.00,Appartment,Flat,Sale,2,140 ,1,False,,7 m²,False,2,False,Normal
VBD49046,Anderlecht,1070,359000.00,House,House,Sale,3,152 ,1,False,,True,25 m²,2,False,Normal
VBD49045,Anderlecht,1070,359000.00,House,MixedBuilding,Sale,3,152 ,1,False,,True,25 m²,2,False,Normal
VBD49043,Ukkel,1180,410000.00,Appartment,Flat,Sale,4,147 ,1,False,,10 m²,False,4,,Normal
VBD49042,Oudergem,1160,1700.00,Appartment,Flat,Rent,3,125 ,,False,,24 m²,False,2,False,Normal
VBD49040,Elsene,1050,300000.00,Appartment,GroundFloor,Sale,1,60 ,1,False,,15 m²,50 m²,,,Excellent
VBD49039,Sint-Pieters-Woluwe,1150,2950.00,House,Villa,Rent,5,248 ,1,False,,20 m²,110 m²,4,,Excellent
