Property ID,Locality name,Postal code,Price,Type of property,Subtype of property,Type of sale,Number of rooms,Living area,Equipped kitchen,Furnished,Open fire,Terrace Surface,Garden Surface,Number of facades,Swimming pool,State of building,Garden,Terrace
VBD39255,Waterloo,1410,495000,1,Bungalow,Sale,3,150,,0,0,15.0,300.0,4,0,0,1,1
VBD39248,Wavre,1300,209000,,Flat,Sale,2,85,,0,0,,60.0,3,0,,1,0
VBD39162,Braine-le-Chteau,1440,310000,,Flat,Sale,2,90,1,0,0,5.0,,,0,1,0,1
VBD39081,Wavre,1300,265000,,Flat,Sale,2,101,1,0,0,13.0,,,0,1,0,1
VBD39074,Hlcine,1357,950,,Flat,Rent,2,,,0,0,10.0,,,0,2,0,1
VBD39072,Nivelles,1400,219900,,Flat,Sale,2,83,1,0,0,15.0,,,0,,0,1
RBU48930,Braine-lAlleud,1420,1095000,1,House,Sale,6,400,,0,0,,,4,0,,1,1
VBD39030,Perwez,1360,259000,,Flat,Sale,2,75,,0,0,5.0,,2,0,,0,1
VBD39029,Grez-Doiceau,1390,349000,1,House,Sale,4,135,,0,0,,,4,0,0,1,1
VBD38995,Jandrain-Jandrenouille,1350,1300,1,House,Rent,3,135,,0,0,22.0,450.0,3,0,2,1,1
VBD38992,Braine-le-Chteau,1440,1700,1,Villa,Rent,3,150,1,0,0,30.0,500.0,4,0,1,1,1
VBD38977,Perwez,1360,301000,,Flat,Sale,2,96,,0,0,12.0,,,0,2,0,1
VBD10619,Jodoigne,1370,375000,1,House,Sale,3,120,1,0,0,28.0,590.0,4,0,2,1,1
VBD38923,Ittre,1460,385000,1,House,Sale,5,175,1,0,0,35.0,,3,0,1,1,1
VBD38795,Genval,1332,1490,,Flat,Rent,3,131,,0,0,20.0,,3,0,2,1,1
VBD38794,Lasne,1380,1000,,Flat,Rent,1,75,1,0,0,,,2,0,1,0,0
VWD15228,Ottignies,1340,1050,,Flat,Rent,2,108,1,0,0,6.0,,3,0,2,0,1
VBD38654,Beauvechain,1320,440000,1,House,Sale,5,195,1,0,0,,600.0,3,0,0,1,1
VBD38635,Wavre,1300,295000,1,House,Sale,3,120,1,0,0,12.0,100.0,2,0,0,1,1
VBD38564,Ramillies,1367,235000,1,House,Sale,2,104,1,0,0,,344.0,3,0,2,1,0
VBD38548,Ittre,1460,394610,1,House,Sale,3,190,1,0,0,,224.0,3,0,2,1,1
VBD38486,Walhain-Saint-Paul,1457,285000,1,House,Sale,4,160,,0,0,15.0,550.0,,0,0,1,1
VBD38472,Baisy-Thy,1470,375000,1,House,Sale,3,125,,0,0,35.0,,4,0,2,1,1
VBD38452,Waterloo,1410,395000,1,House,Sale,1,100,1,0,0,35.0,,2,0,2,1,1
VBD38450,Chaumont-Gistoux,1325,695000,1,House,Sale,2,180,1,0,0,25.0,,4,0,1,1,1
VBD38449,Chaumont-Gistoux,1325,695000,1,MixedBuilding,Sale,11,559,1,0,0,50.0,,4,0,1,1,1
VBD38398,Braine-le-Chteau,1440,335000,1,House,Sale,5,221,,1,0,,400.0,4,0,0,1,1
VBD38378,Rixensart,1330,395000,1,House,Sale,4,250,,0,0,,,2,0,,1,1
VBD19742,Limelette,1342,485000,1,House,Sale,4,145,,0,0,,1800.0,4,0,0,1,1
VBD38375,Lasne,1380,2200000,1,Villa,Sale,3,425,,0,0,120.0,,4,0,2,1,1
VWD15222,Waterloo,1410,1195,,GroundFloor,Rent,1,55,1,0,0,,,2,1,2,1,1
VBD38323,Waterloo,1410,2100,1,House,Rent,3,160,1,0,0,24.0,270.0,3,0,2,1,1
VBD38321,Waterloo,1410,2450,,Duplex,Rent,2,169,1,0,0,22.0,142.0,2,0,2,1,1
VBD38282,Incourt,1315,350000,1,House,Sale,3,168,1,0,0,,,3,0,2,1,1
VBD38158,Mlin,1370,475000,1,House,Sale,4,162,1,0,0,27.0,3543.0,4,0,2,1,1
RBU47168,Clabecq,1480,265000,1,House,Sale,3,118,,0,0,,,2,0,,0,0
VBD38026,Ottignies-Louvain-la-Neuve,1340,430000,1,Villa,Sale,4,166,1,0,0,20.0,640.0,4,0,1,1,1
VBD37927,Waterloo,1410,1095000,1,Villa,Sale,5,343,1,0,0,,2000.0,4,0,1,1,1
VBD37834,Mont-Saint-Guibert,1435,1000,,Duplex,Rent,2,78,1,0,0,,,,0,2,0,0
VBD37659,Nivelles,1400,298000,,GroundFloor,Sale,2,106,1,0,0,,,,0,2,0,1
VBD37597,Braine-lAlleud,1420,495000,1,House,Sale,5,261,1,0,0,,255.0,3,0,1,1,1
VBD37596,Ophain-Bois-Seigneur-Isaac,1421,495000,1,House,Sale,5,261,1,0,0,,255.0,3,0,1,1,1
VBD37578,Lasne,1380,1675000,1,Villa,Sale,6,614,1,0,0,150.0,8300.0,4,1,0,1,1
VBD37489,Incourt,1315,275000,1,Cottage,Sale,3,160,,0,0,,,2,0,0,1,1
VBD37464,Beauvechain,1320,1150000,1,House,Sale,5,600,,0,0,110.0,2000.0,,1,,1,1
VBD37365,Rixensart,1330,1550,1,House,Rent,4,170,1,0,0,,600.0,4,0,1,1,1
VBD37235,Braine-lAlleud,1420,1595000,1,Villa,Sale,6,530,1,0,0,,2490.0,4,1,2,1,1
VBD37197,Braine-lAlleud,1420,85000,,GroundFloor,PublicSale,1,,,0,0,,,,0,0,1,0
VBD37185,Nivelles,1400,275000,,Flat,Sale,2,115,1,0,0,20.0,,3,0,1,0,1
VBD25120,Wavre,1300,2900,1,Villa,Rent,6,385,1,0,0,,,4,0,2,1,1
VBD37054,Wavre,1300,265050,,Flat,Sale,1,65,1,0,0,,,3,0,2,0,1
VBD36995,Tubize,1480,395000,1,House,Sale,3,185,,0,0,33.0,348.0,3,0,1,1,1
VBD36979,Jodoigne,1370,480381,1,House,Sale,4,183,,0,0,,,4,0,2,1,0
VBD36974,Ramillies,1367,348863,1,House,Sale,3,158,,0,0,,,4,0,2,1,0
VBD36973,Ramillies,1367,345987,1,House,Sale,3,147,,0,0,,,4,0,2,1,0
VBD36943,Beauvechain,1320,535000,1,House,Sale,4,160,,0,0,26.0,890.0,4,0,2,1,1
VBD36870,Waterloo,1410,795000,1,Villa,Sale,5,310,1,0,0,,889.0,4,0,2,1,1
VBD36707,Waterloo,1410,495000,1,Villa,Sale,3,210,1,0,1,15.0,450.0,4,0,0,1,1
VBD36685,Rixensart,1330,545000,1,House,Sale,3,132,1,0,0,18.0,488.0,4,0,1,1,1
VBD36660,La Hulpe,1310,1500,1,House,Rent,2,124,,0,0,30.0,450.0,4,0,2,1,1
VBD36658,Bossut-Gottechain,1390,375000,1,House,Sale,3,200,,0,1,20.0,,3,0,0,1,1
VBD36650,Jodoigne,1370,295000,1,House,Sale,4,180,,0,0,,,4,0,0,1,0
VBD36479,Tubize,1480,425000,1,House,Sale,3,151,1,0,0,44.0,437.0,3,0,1,1,1
VBD36440,Genappe,1470,299000,1,House,Sale,3,153,,0,0,1.0,744.0,3,0,0,1,1
VBD36430,Court-Saint-tienne,1490,1395,,Flat,Rent,3,130,1,0,0,,,2,0,2,0,1
VBD36423,Waterloo,1410,999000,1,Villa,Sale,5,234,1,0,0,,1500.0,4,1,1,1,1
VBD36422,Genappe,1470,825000,1,Villa,Sale,5,338,1,0,0,100.0,1800.0,4,0,0,1,1
VBD36358,Perwez,1360,100000,1,MixedBuilding,Sale,5,218,,0,0,,,2,0,0,0,0
VBD36357,Ztrud-Lumay,1370,155000,1,House,Sale,2,112,,0,0,,509.0,4,0,0,1,0
VBD36356,Jauche,1350,360000,,Duplex,Sale,3,157,1,0,0,23.0,,4,0,2,0,1
VBD36255,Tubize,1480,225000,1,House,Sale,2,78,,0,0,,,2,0,,0,0
VBD36229,Waterloo,1410,695000,1,Villa,Sale,5,185,1,0,1,20.0,,4,0,1,1,1
VWD15162,Rixensart,1330,700000,1,Villa,Sale,5,284,1,0,1,60.0,900.0,4,0,1,1,1
VBD00804,Marilles,1350,225000,1,House,Sale,3,264,,0,0,25.0,247.0,3,0,0,1,1
VBD35945,Beauvechain,1320,540000,1,House,Sale,4,198,,0,0,118.0,558.0,4,0,0,1,1
VBD10130,Braine-lAlleud,1420,590000,1,Villa,Sale,3,200,1,0,0,,800.0,4,0,1,1,1
VBD35838,Ramillies,1367,399000,1,House,Sale,3,137,,0,0,,,4,0,2,1,1
VBD35836,Ramillies,1367,439000,1,House,Sale,3,178,,0,0,,,3,0,2,1,1
VBD35835,Ramillies,1367,415000,1,House,Sale,3,157,,0,0,,,3,0,2,1,1
VBD35834,Ramillies,1367,419000,1,House,Sale,3,164,,0,0,,,3,0,2,1,1
VBD35833,Ramillies,1367,415000,1,Villa,Sale,3,137,,0,0,,,4,0,2,1,1
VBD35831,Ramillies,1367,465000,1,Villa,Sale,4,191,,0,0,,,4,0,2,1,1
VBD35830,Ramillies,1367,389000,1,House,Sale,3,130,,0,0,,,3,0,2,1,1
VBD35675,Waterloo,1410,995000,1,Villa,Sale,6,370,1,0,0,100.0,3000.0,4,0,0,1,1
VBD35674,Braine-lAlleud,1420,750000,1,House,Sale,5,279,,0,0,,1.0,3,1,0,1,1
VBD35672,Rixensart,1330,575000,,GroundFloor,Sale,2,134,,0,0,13.0,118.0,3,0,2,1,1
VBD35671,Rixensart,1330,560000,,Penthouse,Sale,2,134,,0,0,16.0,,3,0,2,1,1
VBD35670,Braine-lAlleud,1420,439000,,Flat,Sale,3,126,1,0,0,14.0,,4,0,2,0,1
VBD35668,La Hulpe,1310,1840000,,Flat,Sale,3,255,1,0,0,62.0,,3,0,2,0,1
VBD35667,Waterloo,1410,995000,1,Villa,Sale,5,324,,0,0,,2792.0,4,0,0,1,1
VBD35662,Jodoigne,1370,399000,1,House,Sale,4,200,,0,0,,,4,0,,1,1
VBD35502,Clabecq,1480,390000,1,House,Sale,4,160,,0,0,,400.0,4,0,2,1,1
VBD35501,Clabecq,1480,380000,1,House,Sale,4,160,,0,0,,250.0,3,0,2,1,1
VBD35457,Jodoigne,1370,435000,1,House,Sale,4,200,,0,0,30.0,,4,0,,1,1
VBD35444,Nivelles,1400,395000,1,Villa,Sale,3,121,,0,0,,496.0,4,0,0,1,1
VBD35396,Waterloo,1410,895000,1,House,Sale,5,260,,0,0,,1400.0,4,0,0,1,1
RWC40895,Tubize,1480,385050,1,Villa,Sale,3,1,1,0,0,,,4,1,2,1,0
RWC40894,Hlcine,1357,349350,1,Villa,Sale,3,1,1,0,0,,,4,0,2,1,0
VBD35349,Ottignies-Louvain-la-Neuve,1340,230000,,Flat,PublicSale,2,,,0,0,,,,0,,0,1
VBD35347,Wavre,1300,260000,,Flat,Sale,2,96,,0,0,3.0,,2,0,2,0,1
VBD35169,Louvain-la-Neuve,1348,1499,,Flat,Rent,2,94,,0,0,55.0,,2,0,,0,1
RWC40890,Beauvechain,1320,381050,1,Villa,Sale,3,1,1,0,0,,,4,0,2,1,0
RWC40889,Lathuy,1370,386050,1,Villa,Sale,3,1,1,0,0,,,4,0,2,1,0
VBD35092,Lasne,1380,825000,1,House,Sale,3,185,1,0,0,,1518.0,4,0,1,1,1
VBD35079,Linsmeau,1357,249000,1,House,Sale,3,130,,0,0,,,3,0,,0,0
VBD34838,Vieux-Genappe,1472,299000,1,House,Sale,3,153,,0,0,1.0,744.0,3,0,0,1,1
VBD34830,Lasne,1380,1100000,1,House,Sale,4,260,1,0,0,60.0,2400.0,4,1,1,1,1
VBD34806,Genval,1332,1750,1,Villa,Rent,3,125,1,0,0,28.0,357.0,3,0,2,1,1
VBD34785,Waterloo,1410,1900,1,House,Rent,2,115,1,0,0,,,4,0,2,1,1
VBD34767,Tourinnes-Saint-Lambert,1457,475000,1,House,Sale,4,170,,0,0,,1027.0,4,0,1,1,0
VBD34749,Nivelles,1400,230000,,Flat,Sale,2,123,,0,0,,,2,0,1,0,0
VBD02347,Nivelles,1400,230000,,Flat,Sale,2,123,,0,0,,,2,0,1,0,0
VBD34694,Nivelles,1400,369000,,Flat,Sale,2,128,1,0,0,50.0,,2,0,2,0,1
VBD34693,Waterloo,1410,215000,,Flat,Sale,1,50,1,0,0,8.0,,,0,1,0,1
VBD25569,Ramillies,1367,299000,1,House,Sale,2,120,,0,0,,,4,0,,1,1
VBD34630,Jodoigne,1370,165000,,Flat,Sale,1,48,,0,0,6.0,,2,0,,0,1
VBD34581,Rebecq,1430,900,,Flat,Rent,2,90,1,0,0,,,,0,2,0,1
VBD34424,Rebecq,1430,475300,1,House,Sale,3,187,,0,0,,,4,0,2,1,0
VBD34369,Rixensart,1330,325000,,Flat,Sale,2,110,1,0,0,5.0,,3,0,1,1,1
VBD34333,Tubize,1480,325000,1,House,Sale,5,180,,0,0,20.0,200.0,3,0,1,1,1
VBD34281,Orp-Jauche,1350,275000,1,House,Sale,4,220,1,0,0,,,2,0,0,1,1
VBD34280,Braine-lAlleud,1420,1350,,Flat,Rent,2,131,1,0,0,10.0,,3,0,2,0,1
VBD34274,Grez-Doiceau,1390,365000,1,House,Sale,3,150,,0,0,12.0,1000.0,4,0,0,1,1
VBD34159,Wavre,1300,299000,,Duplex,Sale,3,99,1,0,0,,,,0,1,0,1
VBD34158,Wavre,1300,299000,,Duplex,Sale,2,105,1,0,0,,,,0,1,0,1
VBD34157,Wavre,1300,365000,,Duplex,Sale,2,122,1,0,0,17.0,,,0,2,0,1
VBD34100,Braine-lAlleud,1420,3900000,1,House,Sale,6,950,,0,0,150.0,4000.0,4,0,2,1,1
VBD34042,Lasne,1380,1300,,Flat,Rent,2,95,1,0,0,,195.0,3,0,2,1,1
VBD33878,La Hulpe,1310,2500,1,House,Rent,5,230,1,0,0,40.0,520.0,3,0,1,1,1
VBD33876,Ittre,1460,990000,1,House,Sale,5,365,1,0,0,100.0,,4,0,2,1,1
VBD33826,Louvain-la-Neuve,1348,425000,,Penthouse,Sale,3,90,1,0,0,14.0,,2,0,1,0,1
VBD33824,Beauvechain,1320,565000,1,House,Sale,4,198,,0,0,118.0,558.0,4,0,0,1,1
VWD15099,Mont-Saint-Guibert,1435,1100000,1,Villa,Sale,6,480,1,0,1,100.0,,4,1,1,1,1
VBD33682,Grez-Doiceau,1390,199000,1,House,Sale,1,71,,0,0,,,4,0,,1,1
VBD33647,Rixensart,1330,895000,1,Villa,Sale,5,300,1,0,0,24.0,250.0,4,1,2,1,1
VBD33646,Genval,1332,830000,1,House,Sale,4,230,,0,0,,,4,0,2,1,1
VBD33571,Jodoigne,1370,695,,Flat,Rent,1,60,,0,0,,,3,0,,0,0
VBD33549,Nivelles,1400,795,,Flat,Rent,1,50,,0,0,14.0,,2,0,2,0,1
VBD33547,Wavre,1300,285000,,Flat,Sale,3,95,,0,0,10.0,,3,0,1,0,1
VBD33465,Braine-lAlleud,1420,1850,1,House,Rent,3,180,1,0,1,40.0,150.0,3,0,2,1,1
VBD33427,Genval,1332,595000,1,House,Sale,4,186,1,0,0,40.0,200.0,4,0,2,1,1
VBD33376,Villers-la-Ville,1495,285000,1,House,Sale,4,142,,0,0,,,3,0,,1,1
VBD33369,Waterloo,1410,2450000,1,Villa,Sale,5,500,1,0,0,20.0,2700.0,4,0,2,1,1
VBD33364,Nivelles,1400,170000,,Flat,Sale,2,61,1,0,0,,,2,0,1,1,1
VBD33358,Nivelles,1400,890,,Flat,Rent,2,75,,0,0,17.0,,2,0,,0,1
VBD33284,La Hulpe,1310,575000,1,House,Sale,3,250,1,0,0,30.0,,3,0,,0,1
VBD33187,Jauche,1350,174000,1,House,Sale,3,,,0,0,,,,0,,0,0
VBD33157,La Hulpe,1310,315000,1,House,Sale,3,132,,0,0,,,2,0,0,1,1
VBD33156,Genval,1332,695000,1,Villa,Sale,5,207,1,0,0,,,3,0,2,1,1
VBD33080,Perwez,1360,325000,1,House,Sale,3,138,,0,0,14.0,1532.0,3,0,2,1,1
VBD33065,Nivelles,1400,179000,,Flat,Sale,2,85,1,0,0,,,2,0,1,0,0
VBD33010,Nivelles,1400,500000,1,House,Sale,2,105,,0,0,,,2,0,,0,0
VWD15072,Glimes,1315,710000,1,House,Sale,5,305,,0,0,,,4,1,2,1,1
VBD32805,Braine-le-Chteau,1440,795000,1,House,Sale,5,290,,0,1,,,4,1,1,1,1
VBD32792,Nivelles,1400,479000,1,House,Sale,3,211,,0,0,,,,0,2,1,0
VBD32751,Wavre,1300,425000,1,Bungalow,Sale,3,135,1,0,0,70.0,,4,0,2,1,1
VBD32699,Ottignies-Louvain-la-Neuve,1340,695000,1,House,Sale,5,265,,0,0,35.0,600.0,4,0,1,1,1
VBD32672,Braine-le-Chteau,1440,795000,1,House,Sale,4,220,,0,0,,,4,0,1,1,1
VWD15061,Ramillies,1367,1800,1,House,Rent,5,205,1,0,0,32.0,400.0,3,0,2,1,1
VBD32613,Ottignies-Louvain-la-Neuve,1340,150000,,Duplex,PublicSale,1,50,,0,0,,15.0,,0,1,1,0
VBD32608,Ottignies-Louvain-la-Neuve,1340,260000,1,House,PublicSale,3,170,,0,0,,480.0,3,0,0,1,0
VBD32604,Braine-lAlleud,1420,1950,1,House,Rent,4,180,1,0,0,,,3,0,2,1,1
VBD32534,Louvain-la-Neuve,1348,1500,,Flat,Rent,2,103,1,1,0,,,,0,1,0,1
VBD32522,Braine-le-Chteau,1440,349000,1,Chalet,Sale,2,90,,0,0,,850.0,4,0,0,1,1
VWD15051,Chaumont-Gistoux,1325,750000,1,Villa,Sale,3,178,,0,0,,1125.0,4,0,1,1,1
VBD32433,Rebecq,1430,1550,1,House,Rent,4,240,,0,0,,,3,0,2,1,1
VBD32420,Tubize,1480,440000,1,House,Sale,3,,,0,0,17.0,,4,0,1,1,1
VBD32378,Waterloo,1410,1850,,Penthouse,Rent,3,150,1,0,0,16.0,,2,0,2,0,1
RBU33010,Orp-le-Grand,1350,389901,1,House,Sale,3,195,,0,0,,257.0,2,0,2,1,0
VBD32253,Wavre,1300,550000,1,Villa,Sale,3,170,1,0,0,28.0,650.0,4,0,1,1,1
VBD32186,Lasne,1380,1075000,1,House,Sale,7,440,1,0,0,40.0,5500.0,4,0,1,1,1
VBD29500,Waterloo,1410,1390,,Flat,Rent,3,125,,0,0,12.0,,2,0,1,0,1
VBD32070,Court-Saint-tienne,1490,150000,1,House,PublicSale,2,155,,0,0,,229.0,2,0,0,1,0
VBD31958,Wavre,1300,539000,,Flat,Sale,2,103,1,0,0,39.0,,3,0,2,0,1
VBD31945,Ramillies,1367,640000,1,House,Sale,4,370,1,0,1,,1900.0,4,0,2,1,1
VBD11755,Waterloo,1410,299000,,Flat,Sale,3,110,,0,0,,,2,0,0,0,1
VBD31856,Lasne,1380,495000,1,Villa,Sale,3,199,,0,0,44.0,2011.0,4,0,0,1,1
VBD31779,Nivelles,1400,950,,Flat,Rent,2,100,1,0,0,,,2,0,2,0,1
VBD05506,Orp-Jauche,1350,550000,1,Villa,Sale,3,200,1,0,1,40.0,,4,0,2,1,1
VBD31758,Orp-Jauche,1350,433128,1,House,Sale,3,165,,0,0,,,4,0,2,1,0
VBD31757,Orp-Jauche,1350,439352,1,House,Sale,5,160,,0,0,,,4,0,2,1,0
VBD31756,Perwez,1360,457231,1,House,Sale,3,185,,0,0,,,4,0,2,1,0
VBD31704,Perwez,1360,436729,1,House,Sale,4,148,,0,0,,,4,0,2,1,0
VBD31699,Wavre,1300,1200,,Flat,Rent,2,103,1,0,0,8.0,,2,0,2,0,1
VBD31569,Waterloo,1410,595000,1,Villa,Sale,5,200,1,0,1,15.0,750.0,4,0,0,1,1
VBD31502,Bousval,1470,300000,1,Mansion,PublicSale,5,,,0,0,,,,0,,1,1
VBD31493,Chaumont-Gistoux,1325,350000,1,House,Sale,4,170,,0,0,,2000.0,4,0,0,1,0
VBD31456,Rebecq,1430,249500,,Flat,Sale,2,81,,0,0,,,4,0,,0,0
VBD24674,Lasne,1380,2175,1,House,Rent,,,,1,0,,,,0,,1,0
VBD31199,Mont-Saint-Guibert,1435,1375,,Flat,Rent,2,117,1,0,0,24.0,,2,0,2,0,1
VBD31192,Waterloo,1410,510000,1,House,Sale,4,165,1,0,0,,100.0,4,0,2,1,1
RBT37485,Genval,1332,995000,,Flat,Sale,2,235,,0,0,39.0,1200.0,4,0,2,1,1
VBD31174,Rebecq,1430,250000,1,House,Sale,3,120,,0,0,15.0,50.0,2,0,1,1,1
VBD31127,Nivelles,1400,1000,1,House,Rent,2,80,,1,0,13.0,,2,0,1,0,1
VBD31126,Nivelles,1400,900,,Flat,Rent,2,88,1,0,0,17.0,,2,0,2,0,1
VWD15007,Perwez,1360,950,,Flat,Rent,2,76,1,0,0,,,4,0,2,0,1
VBD31059,Villers-la-Ville,1495,350000,1,House,Sale,4,203,,0,0,,2149.0,4,0,1,1,0
VWD15005,Mont-Saint-Guibert,1435,530000,1,House,Sale,3,300,1,0,1,,,3,0,0,0,0
VBD31030,Thines,1402,750000,1,Cottage,PublicSale,5,,,0,0,,,4,1,1,0,0
VBD30941,Genval,1332,1500,1,House,Rent,3,125,1,0,0,,,3,0,2,0,0
VBD30880,Nivelles,1400,425000,1,House,Sale,4,139,,0,0,,,2,0,,0,0
VBD30860,Waterloo,1410,5200,1,House,Rent,6,475,1,0,0,,,4,0,2,1,1
VBD30851,Wavre,1300,899000,,Flat,Sale,4,167,1,0,0,129.0,,3,0,2,0,1
VBD30846,Wavre,1300,265050,,Flat,Sale,1,65,1,0,0,7.0,,,0,2,0,1
VBD30845,Wavre,1300,405000,,Flat,Sale,2,93,1,0,0,13.0,,,0,2,0,1
VBD30844,Wavre,1300,279300,,GroundFloor,Sale,1,57,1,0,0,6.0,36.0,2,0,2,1,1
VBD30843,Wavre,1300,505000,,Flat,Sale,3,114,1,0,0,22.0,,3,0,2,0,1
VBD30842,Wavre,1300,468000,,Flat,Sale,2,105,1,0,0,14.0,,3,0,2,0,1
VBD30709,Nivelles,1400,325000,1,House,Sale,3,145,1,0,0,43.0,180.0,2,0,1,1,1
VBD30676,Nivelles,1400,750,,Flat,Rent,1,50,,0,0,7.0,,2,0,,0,1
VBD22015,Ottignies,1340,1350,,Flat,Rent,3,128,,0,0,5.0,600.0,4,0,,1,1
VBD30660,Waterloo,1410,1099000,1,Villa,Sale,4,220,,0,0,40.0,480.0,4,0,,1,1
VBD30523,Marbais,1495,415000,1,House,Sale,6,287,1,0,0,,815.0,3,0,0,1,1
VBD30519,Chaumont-Gistoux,1325,385000,,Flat,Sale,2,106,,0,0,18.0,,,0,,0,1
VBD30429,Nivelles,1400,360000,1,House,Sale,2,131,1,0,0,20.0,620.0,4,0,1,1,1
VBD30406,Court-Saint-tienne,1490,1100,,Flat,Rent,2,87,,0,0,6.0,,2,0,1,0,1
VBD30400,Tubize,1480,175000,,Flat,Sale,2,80,,0,0,6.0,,,0,0,0,1
VBD30399,Tubize,1480,189000,1,House,Sale,3,168,,0,0,,,2,0,0,1,1
VBD30398,Tubize,1480,255000,,Flat,Sale,2,85,,0,0,4.0,,,0,,0,1
VBD30397,Rebecq,1430,265000,1,House,Sale,4,120,,0,0,,,,0,,0,0
VBD30380,Wavre,1300,225000,,Flat,Sale,1,70,,0,0,,,3,0,,0,1
VBD30378,Wavre,1300,245000,,Flat,Sale,2,70,,0,0,,,,0,,0,0
VBD30377,Wavre,1300,245000,,Flat,Sale,2,75,,0,0,,,,0,,0,0
VBD30376,Wavre,1300,245000,,Flat,Sale,2,70,,0,0,,,,0,,0,0
VBD30375,Wavre,1300,245000,,Flat,Sale,2,70,,0,0,,,,0,,0,1
VBD30347,Waterloo,1410,1350,,Flat,Rent,2,105,1,0,0,,,4,0,2,0,1
VBD30235,Waterloo,1410,415000,,Flat,Sale,1,70,1,0,0,20.0,,2,1,2,1,1
VBD30125,Jodoigne,1370,295000,1,House,Sale,5,213,1,0,0,1.0,70.0,3,0,0,1,1
VBD30038,Nivelles,1400,1550000,1,Villa,Sale,7,500,1,0,0,,,4,0,2,1,1
VBD30033,Rebecq,1430,395000,1,Villa,Sale,3,250,1,0,0,,400.0,4,0,0,1,1
VBD30026,Genval,1332,425000,1,House,Sale,3,131,1,0,0,,99.0,2,0,2,1,1
VBD30017,Lasne,1380,995000,1,House,Sale,5,300,,0,1,100.0,2000.0,4,0,,1,1
VBD30004,Rixensart,1330,950000,,Flat,Sale,3,250,,0,1,40.0,900.0,,0,2,1,1
VBD29981,Waterloo,1410,2300,1,Villa,Rent,5,195,1,0,0,,,4,0,1,1,1
VBD29886,Lasne,1380,1190000,1,Villa,Sale,4,300,1,0,0,80.0,2100.0,4,0,2,1,1
VWD14964,Braine-lAlleud,1420,295000,,Flat,Sale,2,87,1,0,0,10.0,,,0,2,0,1
VBD29761,Wavre,1300,320000,1,House,Sale,4,,,0,0,,,,0,,0,0
VBD29755,Rixensart,1330,295000,,Duplex,Sale,2,80,1,0,0,,,2,0,1,0,0
VWD14958,Lasne,1380,730000,1,House,Sale,4,205,,0,0,95.0,1060.0,4,0,2,1,1
VBD29579,Limelette,1342,395000,1,House,Sale,4,150,,0,0,,,4,0,0,1,1
VBD29577,Genval,1332,885000,1,House,Sale,4,245,1,0,0,30.0,850.0,4,0,1,1,1
VBD29510,Court-Saint-tienne,1490,424600,,GroundFloor,Sale,3,137,1,0,0,12.0,,4,0,2,0,1
VBD29508,Court-Saint-tienne,1490,434100,,GroundFloor,Sale,3,137,1,0,0,13.0,92.0,4,0,2,1,1
VBD29491,Chaumont-Gistoux,1325,1500,1,House,Rent,3,290,1,0,0,,,4,0,2,1,1
VBD29473,Waterloo,1410,510000,1,House,Sale,3,150,,0,1,20.0,300.0,4,0,0,1,1
VBD29415,Court-Saint-tienne,1490,529100,,Penthouse,Sale,4,190,1,0,0,12.0,,,0,2,0,1
VBD29414,Court-Saint-tienne,1490,533200,,Penthouse,Sale,4,189,1,0,0,12.0,,4,0,2,0,1
VBD29413,Court-Saint-tienne,1490,535300,,Penthouse,Sale,4,190,1,0,0,13.0,,4,0,2,0,1
VBD29412,Court-Saint-tienne,1490,434400,,GroundFloor,Sale,3,137,1,0,0,13.0,60.0,4,0,2,1,1
VBD29409,Genappe,1470,195000,1,House,Sale,2,93,1,0,0,5.0,,2,0,1,0,1
VBD29408,Ottignies-Louvain-la-Neuve,1340,650000,1,Villa,Sale,4,170,1,0,0,20.0,1520.0,4,0,1,1,1
VBD29407,Limelette,1342,650000,1,Villa,Sale,4,170,1,0,0,20.0,1520.0,4,0,1,1,1
VBD29320,Marbais,1495,415000,1,House,Sale,4,287,1,0,0,,815.0,3,0,0,1,1
VBD29295,Chaumont-Gistoux,1325,495000,1,House,Sale,3,220,1,0,0,50.0,,4,1,0,1,1
VBD29230,Tubize,1480,215000,,Flat,Sale,1,60,,0,0,,,2,0,1,0,1
VBD29227,Tubize,1480,250000,,Duplex,Sale,2,85,,0,0,,,2,0,1,0,1
VBD29207,Rebecq,1430,490000,1,Villa,Sale,4,150,1,0,0,25.0,843.0,4,0,1,1,1
VBD10686,Jodoigne,1370,454761,1,House,Sale,4,190,,0,0,,,4,0,2,1,0
VBD10684,Jodoigne,1370,436229,1,House,Sale,4,148,,0,0,,,4,0,2,1,0
VBC44497,Incourt,1315,499103,1,House,Sale,3,184,,0,0,,,4,0,2,1,0
VBD29118,Rebecq,1430,170000,1,House,Sale,2,210,,0,0,,,2,0,0,1,0
VBD29116,Tubize,1480,550000,1,House,Sale,4,235,,0,0,,,4,0,1,1,1
VBD29043,La Hulpe,1310,2800,1,House,Rent,4,230,,0,0,30.0,150.0,4,0,2,1,1
VBD28992,Jauche,1350,175000,1,House,Sale,3,148,,0,0,28.0,243.0,3,0,0,1,1
VBD28988,Neerheylissem,1357,475000,1,House,Sale,3,163,1,0,0,36.0,1142.0,4,0,2,1,1
VBD28723,Louvain-la-Neuve,1348,416000,,Flat,Sale,2,91,,0,0,13.0,,,0,2,0,1
